frame,id,3d_x,3d_y,3d_z,t_x,t_y,t_w,t_h,t_c,f_x,f_y,f_w,f_h,f_c
218,7,6.41,9.97,8.34,1023.8764343261721,593.3554077148438,26.0,26.0,-1,1030.418701171875,860.3450927734375,50.0,50.0,-1
218,6,8.83,6.52,14.06,1143.2792205810547,506.4136962890625,26.0,26.0,-1,1143.0087890625,1044.7528076171875,50.0,50.0,-1
218,5,9.44,4.56,13.16,1162.9739074707031,435.203369140625,26.0,26.0,-1,1168.8223266601562,995.0336303710938,50.0,50.0,-1
218,4,6.33,4.2,7.88,1023.8375396728516,379.3345947265625,26.0,26.0,-1,1055.6441040039062,809.0288238525391,50.0,50.0,-1
219,8,2.68,4.6,7.79,886.4967651367188,393.0644836425781,26.0,26.0,-1,920.0013732910156,809.6330108642578,50.0,50.0,-1
219,7,6.39,10.09,8.33,1022.9173736572266,597.7531433105469,26.0,26.0,-1,1028.770050048828,860.8919219970703,50.0,50.0,-1
219,6,8.96,6.61,14.12,1148.3478393554688,509.6322784423828,26.0,26.0,-1,1147.186065673828,1047.8049011230469,50.0,50.0,-1
219,5,9.49,4.68,13.2,1164.7588500976562,439.2806091308594,26.0,26.0,-1,1169.7654418945312,997.2446136474608,50.0,50.000000000000114,-1
219,4,6.35,4.15,7.84,1024.2136993408203,376.9778137207031,26.0,26.0,-1,1056.6595153808594,807.6328430175781,50.0,50.0,-1
220,8,2.68,4.76,7.67,885.3666687011719,397.8739471435547,26.0,26.0,-1,918.8710327148438,806.1342926025391,50.0,50.0,-1
220,7,6.36,10.21,8.33,1021.8644104003906,602.1705017089844,26.0,26.0,-1,1026.9181823730469,861.6633605957031,50.0,50.0,-1
220,6,9.11,6.68,14.21,1154.3415832519531,512.4381256103516,26.0,26.0,-1,1151.3538818359375,1051.2855529785156,50.0,50.0,-1
220,5,9.54,4.77,13.26,1166.272979736328,442.8142852783203,26.0,26.0,-1,1171.9199829101562,1000.2081451416016,50.0,50.0,-1
220,4,6.36,4.08,7.84,1024.652114868164,374.4147338867188,26.0,26.0,-1,1057.104248046875,807.0797882080078,50.0,50.0,-1
221,8,2.67,4.97,7.51,882.6258392333984,404.2478485107422,26.0,26.0,-1,917.2232055664062,801.5819091796875,50.0,50.0,-1
221,7,6.34,10.32,8.36,1020.8441314697266,606.2334594726562,26.0,26.0,-1,1025.44384765625,863.4054718017578,50.0,50.0,-1
221,6,9.2,6.75,14.29,1157.974090576172,515.2492828369141,26.0,26.0,-1,1154.3941345214844,1054.8484497070312,50.0,50.0,-1
221,5,9.58,4.88,13.26,1167.9608154296875,446.41368103027344,26.0,26.0,-1,1172.8384399414062,1000.8611755371094,50.0,50.0,-1
221,4,6.36,4.01,7.83,1024.822296142578,371.7498779296875,26.0,26.0,-1,1057.386199951172,806.3432006835938,50.0,50.0,-1
222,8,2.68,5.18,7.33,880.5129165649414,410.4295654296875,26.0,26.0,-1,916.893035888672,796.4057922363281,50.0,50.0,-1
222,7,6.31,10.42,8.34,1020.0318756103516,609.92529296875,26.0,26.0,-1,1023.0469970703125,863.3182830810547,50.0,50.0,-1
222,6,9.26,6.82,14.37,1160.673370361328,518.0655059814453,26.0,26.0,-1,1156.2994689941406,1058.50390625,50.0,50.0,-1
222,5,9.61,4.98,13.26,1169.1282958984375,449.94049072265625,26.0,26.0,-1,1173.2488708496094,1001.8454742431641,50.0,50.0,-1
222,4,6.38,3.94,7.81,1025.1385955810547,369.24316406250006,26.0,26.0,-1,1058.4752807617188,805.2640380859375,50.0,50.0,-1
223,8,2.72,5.37,7.2,880.21630859375,416.5659484863281,26.0,26.0,-1,917.1126098632812,792.5502624511719,50.0,50.0,-1
223,7,6.29,10.53,8.34,1018.9374694824221,613.8480224609375,26.0,26.0,-1,1021.9552917480469,864.1686248779297,50.0,50.0,-1
223,6,9.32,6.9,14.46,1162.3463134765625,521.0222778320312,26.0,26.0,-1,1158.6802368164062,1062.3802795410156,50.0,50.0,-1
223,5,9.63,5.08,13.27,1169.8161315917969,453.2128143310547,26.0,26.0,-1,1174.1687622070312,1002.9813537597656,50.0,50.0,-1
223,4,6.38,3.9,7.78,1025.3097229003906,367.28381347656256,26.0,26.0,-1,1058.8327026367188,804.0814666748047,50.0,50.0,-1
224,8,2.8,5.58,7.06,881.8468704223633,422.8794708251953,26.0,26.0,-1,917.9229125976562,788.4507904052734,50.0,50.0,-1
224,7,6.27,10.62,8.35,1018.1756286621094,617.3769226074219,26.0,26.0,-1,1020.6717224121094,865.0794982910156,50.0,50.0,-1
224,6,9.36,6.99,14.51,1163.9788818359375,524.3288726806641,26.0,26.0,-1,1159.7032165527344,1065.1541442871094,50.0,50.0,-1
224,5,9.65,5.17,13.29,1170.592041015625,456.4461975097656,26.0,26.0,-1,1174.550323486328,1004.5751342773438,50.0,50.0,-1
224,4,6.39,3.83,7.77,1025.4501190185547,364.9998168945313,26.0,26.0,-1,1059.275360107422,803.4882659912109,50.0,50.0,-1
225,8,2.88,5.76,6.93,883.5802307128906,428.59608459472656,26.0,26.0,-1,919.0631713867188,784.5391616821289,50.0,50.0,-1
225,7,6.24,10.72,8.35,1017.3202667236328,621.0762634277344,26.0,26.0,-1,1018.7912292480469,865.9452209472656,50.0,50.0,-1
225,6,9.4,7.06,14.58,1165.560791015625,527.1568145751953,26.0,26.0,-1,1160.7527770996094,1068.569366455078,50.0,50.0,-1
225,5,9.67,5.27,13.31,1171.094970703125,459.9783477783203,26.0,26.0,-1,1174.9032287597656,1006.0062408447266,50.0,50.0,-1
225,4,6.4,3.79,7.75,1025.7808837890625,363.0448455810547,26.0,26.0,-1,1059.88330078125,802.6363830566406,50.0,50.0,-1
226,8,2.91,5.94,6.84,884.1055679321289,434.490234375,26.0,26.0,-1,918.5184326171876,781.8939819335938,50.0,50.0,-1
226,7,6.23,10.8,8.35,1016.8397216796875,623.98876953125,26.0,26.0,-1,1017.4598388671875,866.4626159667969,50.0,50.0,-1
226,6,9.44,7.14,14.63,1167.0518188476562,530.2067718505859,26.0,26.0,-1,1162.045166015625,1071.1065673828125,50.0,50.0,-1
226,5,9.67,5.37,13.32,1171.226043701172,463.2695007324219,26.0,26.0,-1,1174.850128173828,1007.4788970947266,50.0,50.0,-1
226,4,6.41,3.74,7.72,1026.1802215576172,361.0457305908203,26.0,26.0,-1,1060.5412292480469,801.2937927246094,50.0,50.0,-1
227,8,2.93,6.14,6.68,883.055549621582,440.517333984375,26.0,26.0,-1,917.7529296875,777.2439727783203,50.0,50.0,-1
227,7,6.21,10.9,8.36,1015.9532318115234,627.7205810546875,26.0,26.0,-1,1016.0790405273438,867.4872741699219,50.0,50.0,-1
227,6,9.47,7.21,14.71,1168.7069702148438,532.8582611083984,26.0,26.0,-1,1163.2420654296875,1074.7191467285156,50.0,50.0,-1
227,5,9.68,5.47,13.33,1171.171142578125,466.61192321777344,26.0,26.0,-1,1174.8171081542969,1008.5474395751953,50.0,50.0,-1
227,4,6.41,3.67,7.74,1026.420394897461,358.7545166015625,26.0,26.0,-1,1060.7721862792969,801.4330749511719,50.0,50.0,-1
228,8,2.94,6.33,6.55,881.6969146728516,446.7254638671875,26.0,26.0,-1,916.486083984375,773.1257629394531,50.0,50.0,-1
228,7,6.19,10.98,8.37,1015.3042297363279,630.5487365722656,26.0,26.0,-1,1014.9259033203125,868.5855560302734,50.0,50.0,-1
228,6,9.51,7.26,14.79,1170.2328186035156,534.7863464355469,26.0,26.0,-1,1164.6870727539062,1077.9808654785156,50.0,50.0,-1
228,5,9.69,5.54,13.36,1171.6598205566406,469.1341552734375,26.0,26.0,-1,1175.0065307617188,1010.0827331542969,50.0,50.0,-1
228,4,6.42,3.62,7.74,1026.6852569580078,356.8290252685547,26.0,26.0,-1,1061.5382080078125,801.2170104980469,50.0,50.0,-1
229,8,2.97,6.5,6.46,880.9383316040039,452.50254821777344,26.0,26.0,-1,916.8986511230468,770.7472534179688,50.0,50.0,-1
229,7,6.18,11.06,8.38,1014.9247131347656,633.6959838867188,26.0,26.0,-1,1013.7048034667969,869.5292510986328,50.0,50.0,-1
229,6,9.56,7.31,14.86,1172.2167053222656,536.7491302490234,26.0,26.0,-1,1166.2463684082031,1080.8522033691406,50.0,50.0,-1
229,5,9.71,5.63,13.4,1172.343292236328,472.54246520996094,26.0,26.0,-1,1175.9022827148438,1012.4744873046875,50.0,50.0,-1
229,4,6.44,3.58,7.72,1027.0753326416016,355.21043395996094,26.0,26.0,-1,1062.30126953125,800.5173034667969,50.0,50.0,-1
230,8,3.05,6.69,6.31,882.2988510131836,458.378173828125,26.0,26.0,-1,918.4410095214844,766.2373275756836,50.0,50.0,-1
230,7,6.16,11.14,8.38,1014.2767028808594,636.5457458496094,26.0,26.0,-1,1012.8477478027344,869.9570007324219,50.0,50.0,-1
230,6,9.6,7.34,14.92,1173.6878356933594,538.3391876220703,26.0,26.0,-1,1167.3951110839844,1083.709014892578,50.0,50.0,-1
230,5,9.74,5.71,13.45,1173.469207763672,475.4954071044922,26.0,26.0,-1,1176.8121337890625,1015.0540618896484,50.0,50.0,-1
230,4,6.45,3.53,7.72,1027.452133178711,353.3988037109375,26.0,26.0,-1,1063.4714965820312,800.049560546875,50.0,50.0,-1
231,8,3.17,6.86,6.21,885.9724502563477,464.1744995117188,26.0,26.0,-1,921.8959350585938,763.3022918701172,50.0,50.0,-1
231,7,6.15,11.22,8.37,1013.5552520751953,639.3955688476562,26.0,26.0,-1,1011.8989868164062,870.1767425537109,50.0,50.0,-1
231,6,9.63,7.38,14.98,1175.0095520019531,540.0052032470703,26.0,26.0,-1,1168.67578125,1086.0978698730469,50.0,50.0,-1
231,5,9.77,5.79,13.48,1174.7980346679688,478.4090423583984,26.0,26.0,-1,1177.3847045898438,1016.7394714355469,50.0,50.0,-1
231,4,6.47,3.49,7.7,1027.7323760986328,351.7858123779297,26.0,26.0,-1,1064.1857604980469,799.4538726806641,50.0,50.0,-1
232,8,3.29,7.04,6.08,889.6975784301758,469.54930114746094,26.0,26.0,-1,923.8773193359376,758.8540420532227,50.0,50.0,-1
232,7,6.13,11.29,8.39,1012.9832305908203,642.0606994628906,26.0,26.0,-1,1010.5840759277344,871.3238525390625,50.0,50.0,-1
232,5,9.9,7.76,13.05,1176.2024230957031,541.8459625244141,26.0,26.0,-1,1177.5720825195312,1019.4207000732422,50.0,50.0,-1
232,4,6.47,3.44,7.71,1027.9242095947266,350.1588439941406,26.0,26.0,-1,1064.6156005859375,799.3401641845703,50.0,50.0,-1
233,8,3.33,7.21,5.92,890.1157760620116,474.9042510986328,26.0,26.0,-1,923.4456481933594,753.5981369018555,50.0,50.0,-1
233,7,6.13,11.36,8.38,1012.9756622314453,644.5765991210938,26.0,26.0,-1,1009.5637817382812,871.6173248291016,50.0,50.0,-1
233,5,9.77,5.95,13.6,1175.2659606933594,484.4852905273438,26.0,26.0,-1,1176.8694763183594,1022.4711608886721,50.0,50.0,-1
233,4,6.47,3.41,7.69,1028.2280883789062,348.6941986083984,26.0,26.0,-1,1064.4537353515625,798.4522705078125,50.0,50.0,-1
234,8,3.31,7.45,5.68,887.344841003418,481.9289093017578,26.0,26.0,-1,920.2901000976562,745.3469161987305,50.0,50.0,-1
234,7,6.11,11.42,8.38,1012.2513580322266,646.9148254394531,26.0,26.0,-1,1008.4495239257812,871.9966125488281,50.0,50.0,-1
234,6,9.79,7.56,15.0,1179.6109008789062,545.7378082275391,26.0,26.0,-1,1174.5581970214844,1088.6094970703125,50.0,50.0,-1
234,5,9.73,6.06,13.67,1174.3108215332031,488.49961853027344,26.0,26.0,-1,1175.3728637695312,1025.8883361816406,50.0,50.0,-1
234,4,6.41,3.36,7.69,1026.8728942871094,347.0889587402344,26.0,26.0,-1,1061.4024658203125,798.2302398681641,50.0,50.0,-1
235,8,3.29,7.68,5.5,884.0370559692383,489.6541137695313,26.0,25.999999999999943,-1,917.9573974609376,739.6140823364258,50.0,50.0,-1
235,7,6.1,11.49,8.39,1011.6816253662109,649.4465637207031,26.0,26.0,-1,1007.8150024414062,872.7971038818359,50.0,50.0,-1
235,6,9.95,7.53,14.87,1183.91162109375,544.2686462402344,26.0,26.0,-1,1181.103973388672,1083.7627868652344,50.0,50.0,-1
235,5,9.72,6.14,13.77,1173.9342956542969,492.0374145507813,26.0,25.999999999999943,-1,1175.0818786621094,1030.1838073730469,50.0,50.0,-1
235,4,6.26,3.34,7.65,1020.5005035400391,346.0032196044922,26.0,26.0,-1,1056.9866333007812,796.8011932373047,50.0,50.0,-1
236,8,3.32,7.9,5.34,882.858757019043,496.782470703125,26.0,26.0,-1,917.9996643066406,734.4754867553711,50.0,50.0,-1
236,7,6.08,11.57,8.39,1010.5536041259766,652.2135620117188,26.0,26.0,-1,1007.1133728027344,873.3473205566406,50.0,50.0,-1
236,6,10.02,7.27,14.78,1187.9398498535156,535.2857818603516,26.0,26.0,-1,1182.8830261230469,1077.344970703125,50.0,50.0,-1
236,5,9.72,6.24,13.83,1174.0411071777344,495.5995330810547,26.0,26.0,-1,1174.5941162109375,1033.3264465332031,50.0,50.0,-1
236,4,6.03,3.39,7.47,1012.2530517578125,345.7278289794922,26.0,26.0,-1,1047.0426940917969,790.5959320068359,50.0,50.0,-1
237,8,3.34,7.88,6.37,884.8818969726562,504.35572814941406,26.0,26.0,-1,928.9085693359376,775.0948638916016,50.0,50.0,-1
237,7,6.07,11.61,8.39,1010.2929229736328,654.0138549804688,26.0,26.0,-1,1006.2853088378906,874.0405731201172,50.0,50.0,-1
237,5,9.98,7.13,13.7,1187.945770263672,524.2289733886719,26.0,26.0,-1,1175.26611328125,1036.3506622314453,50.0,50.0,-1
237,4,5.88,3.45,7.38,1005.023468017578,347.2780303955078,26.000000000000114,26.0,-1,1041.672119140625,787.93408203125,50.0,50.0,-1
238,8,3.54,8.38,4.97,887.3509521484375,512.6008453369141,26.0,26.0,-1,921.7757873535156,721.9226455688477,50.0,50.0,-1
238,7,6.05,11.69,8.4,1009.7162475585938,656.676025390625,26.0,26.0,-1,1004.7641296386721,874.9410247802734,50.0,50.0,-1
238,5,9.75,6.43,13.96,1175.3639831542969,502.7953796386719,26.0,26.0,-1,1175.701141357422,1039.651596069336,50.0,50.0,-1
238,4,5.77,3.53,7.3,999.907745361328,349.4840545654297,26.000000000000114,26.0,-1,1037.9462280273438,785.8685760498047,50.0,50.0,-1
239,8,3.59,8.59,4.8,888.02685546875,519.8674621582031,26.0,26.0,-1,921.7933349609376,716.2129287719727,50.0,50.0,-1
239,7,6.04,11.75,8.41,1009.3612670898436,658.9314270019531,26.000000000000114,26.0,-1,1003.9458312988279,875.4600982666016,50.0,50.0,-1
239,5,9.75,6.53,13.99,1174.6968688964844,506.08331298828125,26.0,26.0,-1,1176.187255859375,1041.9660949707031,50.0,50.0,-1
239,4,5.68,3.57,7.24,995.816650390625,350.6039733886719,26.0,26.0,-1,1034.7199401855469,784.0544281005859,50.0,50.0,-1
240,8,3.64,8.83,4.61,887.4057693481445,527.7846221923828,26.0,26.0,-1,921.3366088867188,709.6215133666992,50.0,50.0,-1
240,7,6.03,11.8,8.41,1008.9879302978516,660.9653015136719,26.0,26.0,-1,1002.6361694335938,875.8838043212892,50.0,50.0,-1
240,5,9.79,6.62,14.03,1177.3184509277344,509.5337219238281,26.0,26.0,-1,1175.924835205078,1043.9068603515625,50.0,50.0,-1
240,4,5.6,3.61,7.18,992.4854431152344,351.1188201904297,26.0,26.0,-1,1031.3231506347656,781.9692306518555,50.0,50.0,-1
241,8,3.66,9.05,4.44,886.5077743530273,535.2988128662109,26.0,26.0,-1,920.6564025878906,703.8571853637695,50.0,50.0,-1
241,7,6.01,11.88,8.4,1008.000747680664,663.6447143554688,26.000000000000114,26.0,-1,1001.5153503417969,876.2874145507812,50.0,50.0,-1
241,5,9.59,5.98,14.24,1166.648681640625,489.72508239746094,26.0,26.0,-1,1175.619873046875,1045.9710998535156,50.0,50.0,-1
241,4,5.53,3.64,7.11,989.3064727783204,351.57904052734375,26.0,26.0,-1,1028.6405639648438,779.8169555664062,50.0,50.0,-1
242,8,3.7,9.25,4.28,886.2599639892578,541.9796752929688,26.0,26.0,-1,919.881591796875,698.0336608886719,50.0,50.0,-1
242,7,5.99,11.92,8.4,1007.189971923828,665.4049072265625,26.000000000000114,26.0,-1,1000.3566589355469,876.6177215576172,50.0,50.0,-1
242,5,9.43,5.78,14.38,1165.507568359375,484.08892822265625,26.0,26.0,-1,1166.444091796875,1048.6859436035156,50.0,50.0,-1
242,4,5.45,3.63,7.09,986.3558959960938,351.1840515136719,26.0,26.0,-1,1025.5055847167969,779.0666809082031,50.0,50.0,-1
243,8,3.72,9.45,4.16,885.3617324829102,549.2698364257812,26.0,26.0,-1,919.3375549316406,693.8761520385742,50.0,50.0,-1
243,7,5.97,11.97,8.4,1006.3325042724608,667.2973937988281,26.000000000000114,26.0,-1,999.4217224121094,876.8559417724608,50.0,50.0,-1
243,5,9.37,5.63,14.35,1163.7525024414062,479.0074768066406,26.0,26.0,-1,1164.3558044433594,1046.4059448242188,50.0,50.0,-1
243,4,5.38,3.64,7.06,983.3441772460938,351.1794891357422,26.0,26.0,-1,1023.292724609375,778.0838394165039,50.0,50.0,-1
244,8,3.74,9.65,4.03,884.8638381958008,556.2485656738281,26.0,26.0,-1,918.109832763672,689.3122711181641,50.0,50.0,-1
244,7,5.95,12.01,8.4,1005.7723236083984,668.6775817871094,26.0,26.0,-1,998.2191162109376,877.1502990722656,49.999999999999886,50.0,-1
244,5,9.52,5.4,14.61,1162.6851501464844,473.2972412109375,26.0,26.0,-1,1178.6559143066406,1053.7365112304688,50.0,50.0,-1
244,4,5.31,3.64,7.03,980.1795806884766,350.81201171875,26.0,26.0,-1,1020.5679016113279,776.8569259643555,50.0,50.0,-1
245,8,3.78,9.85,3.88,884.1833877563477,563.1636199951172,26.0,26.0,-1,917.9254455566406,683.9120559692383,50.0,50.0,-1
245,7,5.93,12.06,8.4,1004.906494140625,670.5421447753906,26.0,26.0,-1,997.0091552734376,877.5399780273438,49.999999999999886,50.0,-1
245,5,9.51,5.23,14.72,1162.4908752441406,468.23634338378906,26.0,26.0,-1,1179.1397705078125,1055.9108276367188,50.0,50.0,-1
245,4,5.25,3.64,6.99,977.1449127197266,350.6761016845703,26.0,26.0,-1,1018.7464904785156,775.7562026977539,50.0,50.0,-1
246,8,3.8,10.02,3.76,883.7294998168945,569.2063293457031,26.0,26.0,-1,917.5486145019532,679.8511505126953,50.0,50.0,-1
246,7,5.91,12.12,8.4,1004.0374298095704,672.6652526855469,25.999999999999886,26.0,-1,995.5789489746094,877.9122772216796,50.0,50.0,-1
246,5,9.5,5.06,14.83,1162.6476135253906,463.4638366699219,26.0,26.0,-1,1178.6830139160156,1058.3262329101562,50.0,50.0,-1
246,4,5.18,3.64,6.97,974.5657196044922,350.50340270996094,26.0,26.0,-1,1016.1983642578125,775.0125503540039,50.0,50.0,-1
247,8,3.81,10.2,3.64,882.8729934692383,575.9472961425781,26.0,26.0,-1,916.054718017578,675.6764984130859,50.0,50.0,-1
247,7,5.89,12.17,8.4,1003.2077026367188,674.4662170410156,26.0,26.0,-1,994.4864501953124,878.3652496337892,50.000000000000114,50.0,-1
247,5,9.48,4.88,14.93,1162.4508666992188,458.44183349609375,26.0,26.0,-1,1178.972412109375,1059.9429626464844,50.0,50.0,-1
247,4,5.13,3.64,6.95,972.5118255615234,350.2614288330078,26.0,26.0,-1,1014.2225952148438,774.1298828125,50.0,50.0,-1
248,8,3.83,10.37,3.54,882.4159698486328,582.0852355957031,26.0,26.0,-1,915.6146850585938,672.049934387207,50.0,50.0,-1
248,7,5.87,12.22,8.4,1002.6236419677732,676.2083740234375,26.0,26.0,-1,993.4981994628906,878.5907287597656,50.0,50.0,-1
248,6,9.9,7.2,14.35,1182.6777954101562,530.5751495361328,26.0,26.0,-1,1177.970947265625,1061.2869567871094,50.0,50.0,-1
248,4,5.07,3.64,6.92,970.0409088134766,350.02833557128906,26.0,26.0,-1,1012.0718688964844,773.0793685913086,50.0,50.0,-1
249,8,3.86,10.53,3.42,882.0705184936523,587.7112121582031,26.0,26.0,-1,914.6551818847656,667.5584182739258,50.0,50.0,-1
249,7,5.86,12.27,8.4,1001.8602447509766,678.0459594726562,26.0,26.0,-1,992.9411315917968,879.0120544433594,50.000000000000114,50.0,-1
249,6,9.85,7.25,14.34,1181.431121826172,532.0276794433594,26.0,26.0,-1,1175.6534118652344,1061.2381896972656,50.0,50.0,-1
249,4,5.01,3.65,6.87,967.7328643798828,349.8500061035156,26.0,26.0,-1,1009.5050048828125,771.6396026611328,50.0,50.0,-1
250,8,3.86,10.7,3.31,881.0474624633789,593.8436279296875,26.0,26.0,-1,913.3145141601562,663.5945663452148,50.0,50.0,-1
250,7,5.85,12.31,8.4,1001.40673828125,679.5825805664062,26.0,26.0,-1,992.3880615234376,879.4510192871094,49.999999999999886,50.0,-1
250,5,9.25,4.67,14.12,1161.0744018554688,445.5812225341797,26.0,26.0,-1,1161.1213989257812,1029.0183868408203,50.0,50.0,-1
250,4,4.99,3.67,6.83,966.0458221435548,350.0218353271485,26.0,26.0,-1,1009.3355407714844,770.1021347045898,50.0,50.0,-1
251,8,3.88,10.85,3.21,880.6180877685547,599.5409545898438,26.0,26.0,-1,912.5201416015624,659.6948013305664,50.0,50.0,-1
251,7,5.84,12.35,8.4,1001.0623474121094,681.2026062011719,26.0,26.0,-1,991.5992126464844,879.780517578125,50.0,50.0,-1
251,5,9.16,4.55,14.08,1158.4825439453125,441.4496307373047,26.0,26.0,-1,1157.2194213867188,1026.5664672851562,50.0,50.0,-1
251,4,5.03,3.83,6.77,965.4362335205078,355.5769653320313,26.0,26.0,-1,1011.1007690429688,769.1174011230469,50.0,50.0,-1
252,8,3.89,11.01,3.12,879.6547622680664,605.3362426757812,26.0,26.0,-1,911.7800903320312,656.3497161865234,50.0,50.0,-1
252,7,5.83,12.39,8.4,1000.6522216796876,682.7122802734375,25.999999999999886,26.0,-1,990.7739868164062,879.9964141845704,50.0,50.0,-1
252,5,9.08,4.44,14.02,1155.4846496582031,437.2945098876953,26.0,26.0,-1,1155.4722290039062,1023.6188201904297,50.0,50.0,-1
252,4,5.14,4.06,6.68,968.2402496337892,363.27284240722656,26.0,26.0,-1,1014.5379943847656,766.9576416015625,50.0,50.0,-1
253,8,3.9,11.16,3.04,878.6392517089844,611.1195068359375,26.0,26.0,-1,910.9590759277344,653.4650421142578,50.0,50.0,-1
253,7,6.48,12.7,5.54,999.9703826904298,684.4515991210938,25.999999999999886,26.0,-1,1017.537841796875,763.7245178222656,50.0,50.0,-1
253,5,9.05,4.31,13.97,1153.8543395996094,432.6506805419922,26.0,26.0,-1,1154.7687377929688,1020.7999572753906,50.0,50.0,-1
253,4,4.41,3.37,10.04,972.4847259521484,368.8347625732422,26.0,26.0,-1,990.2486877441406,880.1702728271484,50.0,50.0,-1
254,8,3.91,11.3,2.95,878.1241455078125,616.4143676757812,26.0,26.0,-1,909.7491149902344,650.4316673278809,50.0,50.0,-1
254,7,5.81,12.49,8.39,999.5060577392578,686.1767272949219,26.0,26.0,-1,989.4835205078124,880.558822631836,50.000000000000114,50.0,-1
254,6,9.84,7.31,14.3,1178.654266357422,533.6464233398438,26.0,26.0,-1,1177.544921875,1060.4585876464844,50.0,50.0,-1
254,5,9.03,4.2,13.92,1152.9083557128906,428.74440002441406,26.0,26.0,-1,1154.9659729003906,1018.2659912109375,50.0,50.0,-1
254,4,5.34,4.35,6.5,974.8368988037108,372.4187316894531,26.0,26.0,-1,1018.7741088867188,761.622184753418,50.0,50.0,-1
255,8,3.91,11.43,2.88,877.0698165893555,621.5665283203125,26.0,26.0,-1,908.7498168945312,647.7411727905273,50.0,50.0,-1
255,7,6.5,12.79,5.41,999.1868591308594,687.6988525390625,26.0,26.0,-1,1017.3890991210938,758.5594024658203,50.0,50.0,-1
255,6,9.84,7.33,14.28,1178.959716796875,534.3268432617188,26.0,26.0,-1,1176.5660095214844,1060.1091613769531,50.0,50.0,-1
255,5,9.04,4.09,13.85,1152.4901428222656,424.7941284179688,26.0,26.0,-1,1156.017822265625,1014.8565063476562,50.0,50.0,-1
255,4,4.44,3.57,10.02,974.6476135253906,375.6866302490234,26.0,26.0,-1,988.6756286621094,880.7451019287108,50.0,50.0,-1
256,8,3.94,11.57,2.8,876.5550231933594,626.8710021972656,26.0,26.0,-1,909.1460876464844,644.7985534667969,50.0,50.0,-1
256,7,6.48,12.83,5.34,998.9338836669922,688.9919128417969,26.0,26.0,-1,1015.8311157226562,756.0172424316406,50.0,50.0,-1
256,6,9.84,7.35,14.3,1179.0701904296875,534.9867248535156,26.0,26.0,-1,1176.7701110839844,1060.7991943359375,50.0,50.0,-1
256,5,9.04,3.98,13.75,1152.1851806640625,420.37110900878906,26.0,26.0,-1,1156.2062377929688,1010.6478729248047,50.0,50.0,-1
256,4,4.42,3.67,10.02,973.146453857422,379.141830444336,26.0,26.0,-1,988.0093688964844,881.1819458007812,50.0,50.0,-1
257,8,4.04,11.7,2.74,879.3498916625977,631.9808959960938,26.0,26.0,-1,912.9852600097656,642.7040901184082,50.0,50.0,-1
257,7,6.46,12.88,5.28,998.5540924072266,690.5965270996094,26.0,26.0,-1,1013.0075378417969,753.4891204833984,50.0,50.0,-1
257,6,9.82,7.36,14.3,1178.9942321777344,535.4495239257812,26.0,26.0,-1,1175.3966064453125,1061.2186889648438,50.0,50.0,-1
257,5,9.03,3.87,13.72,1152.0210571289062,416.4516296386719,26.0,26.0,-1,1155.8953857421875,1008.4270172119141,50.0,50.0,-1
257,4,4.39,3.77,10.0,970.9844512939452,382.40650939941406,26.0,26.0,-1,987.1481018066406,881.2983245849608,50.0,50.0,-1
258,8,4.21,11.78,2.71,886.9161682128906,635.1201171875,26.0,26.0,-1,918.225830078125,641.3003845214844,50.0,50.0,-1
258,7,6.44,12.94,5.22,998.0200653076172,692.4531860351562,26.0,26.0,-1,1010.9523010253906,751.0815048217773,50.0,50.0,-1
258,6,9.81,7.38,14.31,1178.9089660644531,535.9841613769531,26.0,26.0,-1,1174.7082824707031,1061.7015075683594,50.0,50.0,-1
258,5,9.03,3.75,13.69,1151.6539611816406,412.2433166503906,26.0,26.0,-1,1156.1203002929688,1006.3020629882812,50.0,50.0,-1
258,4,4.36,3.87,9.98,968.4854888916016,386.0090026855469,26.0,26.0,-1,986.5709228515624,881.5229034423828,50.000000000000114,50.0,-1
259,8,4.36,11.87,2.6,892.8915405273438,637.9126892089844,26.0,26.0,-1,923.419403076172,636.7799644470215,50.0,50.0,-1
259,7,6.43,12.98,5.17,998.0455932617188,693.9158935546875,26.0,26.0,-1,1008.9001770019531,748.998664855957,50.0,50.0,-1
259,6,9.81,7.4,14.32,1178.7369384765625,536.6812591552734,26.0,26.0,-1,1174.4468994140625,1061.9813842773438,50.0,50.0,-1
259,5,9.02,3.65,13.65,1151.1710815429688,408.4385070800781,26.0,26.0,-1,1156.4844360351562,1004.0665435791016,50.0,50.0,-1
259,4,4.38,3.97,9.94,965.910400390625,389.431640625,26.0,26.0,-1,989.5049438476562,881.1154022216796,50.0,50.0,-1
260,8,4.47,12.02,2.46,895.714599609375,643.6871337890625,26.0,26.0,-1,926.1093139648438,631.1737976074219,50.0,50.0,-1
260,7,6.48,13.03,5.13,1003.5333404541016,695.4845275878906,26.0,26.0,-1,1007.0252380371094,746.6943740844727,50.0,50.0,-1
260,6,9.8,7.42,14.32,1178.466796875,537.30908203125,26.0,26.0,-1,1173.9381103515625,1062.1583251953125,50.0,50.0,-1
260,5,9.02,3.54,13.6,1151.1179504394531,404.7286682128906,26.0,26.0,-1,1156.357452392578,1001.7514801025391,50.0,50.0,-1
