frame,id,3d_x,3d_y,3d_z,t_x,t_y,t_w,t_h,t_c,f_x,f_y,f_w,f_h,f_c
197,1,22.1,9.68,4.67,1641.8630676269531,562.8206329345703,26.0,26.0,-1,1650.197509765625,712.5339431762695,50.0,50.0,-1
198,1,22.19,9.84,4.73,1646.2522277832031,569.6800842285156,26.0,26.0,-1,1654.1691284179688,715.4190826416016,50.0,50.0,-1
199,1,22.19,10.05,4.8,1644.4650573730469,578.5138854980469,26.0,26.0,-1,1657.156005859375,719.0295639038086,50.0,50.0,-1
200,1,22.11,10.29,4.91,1639.843780517578,588.5303649902344,26.0,26.0,-1,1656.5944213867188,724.2583312988281,50.0,50.0,-1
201,1,22.03,10.55,5.03,1635.6148986816406,599.3443908691406,26.0,26.0,-1,1654.6145629882812,730.0281219482422,50.0,50.0,-1
202,1,21.95,10.81,5.12,1632.461456298828,610.4060363769531,26.0,26.0,-1,1653.1358032226562,735.0632247924805,50.0,50.0,-1
203,1,21.91,11.05,5.22,1630.6026611328125,620.5195617675781,26.0,26.0,-1,1652.9667358398438,740.2205810546875,50.0,50.0,-1
204,1,21.89,11.29,5.31,1629.448760986328,630.1797790527344,26.0,26.0,-1,1653.236083984375,744.5617065429688,50.0,50.0,-1
205,1,21.88,11.52,5.4,1628.6336059570312,639.8088073730469,26.0,26.0,-1,1654.2412109375,749.5811920166016,50.0,50.0,-1
206,1,21.86,11.74,5.49,1627.5218505859375,648.9593505859375,26.0,26.0,-1,1655.0783081054688,754.3391876220703,50.0,50.0,-1
207,1,21.84,11.94,5.56,1626.8673095703125,657.3130493164062,26.0,26.0,-1,1655.3853759765625,758.2572860717773,50.0,50.0,-1
208,1,21.84,12.12,5.65,1626.3067321777344,664.941162109375,26.0,26.0,-1,1656.1307983398438,762.7607421875,50.0,50.0,-1
209,1,21.83,12.32,5.72,1625.5900268554688,672.9035339355469,26.0,26.0,-1,1657.1290893554688,766.830810546875,50.0,50.0,-1
210,1,21.82,12.5,5.78,1624.8846130371094,680.2757568359375,26.0,26.0,-1,1658.0303955078125,770.231803894043,50.0,50.0,-1
211,1,21.8,12.67,5.86,1624.0689392089844,687.37548828125,26.0,26.0,-1,1658.5012817382812,774.3383331298828,50.0,50.0,-1
212,1,21.79,12.84,5.92,1623.3606262207031,694.4093322753906,26.0,26.0,-1,1659.394287109375,777.6328964233398,50.0,50.0,-1
213,1,21.78,13.02,5.97,1622.3922424316406,701.4107971191406,26.0,26.0,-1,1659.932373046875,780.8041076660156,50.0,50.0,-1
214,1,21.77,13.17,6.05,1621.6493530273438,707.5953979492188,26.0,26.0,-1,1660.751220703125,785.0582733154297,50.0,50.0,-1
215,1,21.79,13.31,6.12,1623.3182678222656,713.4415588378906,26.0,26.0,-1,1661.7958984375,788.8131256103516,50.0,50.0,-1
216,1,21.93,13.39,6.21,1629.4969482421875,717.1549072265625,26.0,26.0,-1,1666.9800415039062,793.3582305908203,50.0,50.0,-1
217,1,22.07,13.51,6.33,1633.438507080078,722.0484924316406,26.0,26.0,-1,1674.7564086914062,798.9649658203125,50.0,50.0,-1
218,1,22.09,13.7,6.46,1632.860809326172,729.9631958007812,26.0,26.0,-1,1678.1105346679688,805.5810089111328,50.0,50.0,-1
219,1,22.05,13.95,6.64,1630.32373046875,739.9150695800781,26.0,26.0,-1,1678.8025512695312,814.5096130371094,50.0,50.0,-1
220,1,22.04,14.16,6.86,1628.8975524902344,748.9309997558594,26.0,26.0,-1,1679.4383544921875,825.3641815185547,50.0,50.0,-1
221,1,22.06,14.36,7.05,1629.1090393066406,756.9931335449219,26.0,26.0,-1,1681.127197265625,835.0914459228516,50.0,50.0,-1
222,1,22.11,14.54,7.25,1630.5043334960938,764.5887756347656,26.0,26.0,-1,1684.4109497070312,844.9118194580078,50.0,50.0,-1
223,1,22.16,14.71,7.42,1631.8753662109375,771.3775329589844,26.0,26.0,-1,1687.7831420898438,853.7141723632812,50.0,50.0,-1
224,1,22.22,14.88,7.58,1633.1064453125,778.5555114746094,26.0,26.0,-1,1691.7123413085938,861.9654541015625,50.0,50.0,-1
225,1,22.26,15.06,7.74,1634.3162231445312,785.6241455078125,26.0,26.0,-1,1695.0684204101562,870.0039672851562,50.0,50.0,-1
226,1,22.3,15.24,7.87,1635.2492980957031,792.5477294921875,26.0,26.0,-1,1697.7544555664062,877.1823272705078,50.0,50.0,-1
227,1,22.33,15.39,8.01,1635.8563842773438,798.5807800292969,26.0,26.0,-1,1700.4013061523438,884.409912109375,50.0,50.0,-1
228,1,22.37,15.55,8.14,1636.8282775878906,804.8911743164062,26.0,26.0,-1,1703.2542724609375,891.3536834716796,50.0,50.0,-1
229,1,22.4,15.69,8.27,1637.49560546875,810.6424560546875,26.0,26.0,-1,1706.132568359375,898.2691040039062,50.0,50.0,-1
230,1,22.44,15.83,8.37,1638.1906127929688,815.8672180175781,26.0,26.0,-1,1709.0156860351562,904.14697265625,50.0,50.0,-1
231,1,22.47,15.97,8.49,1638.8651428222656,821.4873046875,26.0,26.0,-1,1711.5125732421875,910.5529479980468,50.0,50.0,-1
232,1,22.49,16.1,8.61,1639.33740234375,826.380126953125,26.0,26.0,-1,1713.6964111328125,917.1042785644532,50.0,50.0,-1
233,1,22.52,16.23,8.71,1639.8999633789062,831.5213928222656,26.0,26.0,-1,1716.2183227539062,922.6851806640624,50.0,50.0,-1
234,1,22.55,16.35,8.81,1640.530242919922,836.1785888671875,26.0,26.0,-1,1718.3248291015625,927.9891815185548,50.0,50.0,-1
235,1,22.57,16.48,8.91,1641.1832885742188,841.0004577636719,26.0,26.0,-1,1720.2681884765625,933.6537475585938,50.0,50.0,-1
236,1,22.6,16.6,9.01,1641.8440246582031,845.6044311523438,26.0,26.0,-1,1722.1690063476562,939.5299224853516,50.0,50.0,-1
237,1,22.63,16.71,9.1,1642.2564392089844,849.6925354003906,26.0,26.0,-1,1725.235107421875,944.2557067871094,50.0,50.0,-1
238,1,22.65,16.82,9.18,1642.8209533691406,853.8640441894531,26.0,26.0,-1,1727.1380004882812,949.1298980712892,50.0,50.0,-1
239,1,22.68,16.93,9.26,1643.4676208496094,858.1762390136719,26.0,26.0,-1,1729.4465942382812,953.956298828125,50.0,50.0,-1
240,1,22.7,17.04,9.34,1644.07373046875,862.4159851074219,26.0,26.0,-1,1731.3936157226562,958.7719879150392,50.0,50.0,-1
241,1,22.7,17.15,9.42,1642.6279907226562,866.3452758789062,26.0,26.0,-1,1733.179931640625,963.2022399902344,50.0,50.0,-1
242,1,22.59,17.24,9.52,1636.552734375,869.3083801269531,26.0,26.0,-1,1730.6497802734375,968.3029327392578,50.0,50.0,-1
243,1,22.48,17.32,9.65,1632.5792846679688,872.3624877929688,26.0,26.0,-1,1724.769775390625,975.1872100830078,50.0,50.0,-1
244,1,22.47,17.44,9.8,1632.6463623046875,877.1295776367188,26.0,26.0,-1,1723.7705688476562,983.5150756835936,50.0,50.000000000000114,-1
245,1,22.54,17.59,9.99,1635.0372924804688,882.7564392089844,26.0,26.0,-1,1727.4849243164062,993.7786712646484,50.0,50.0,-1
246,1,22.61,17.76,10.21,1636.9564208984375,888.9860534667968,26.0,26.0,-1,1732.6760864257812,1005.7605743408203,50.0,50.0,-1
247,1,22.64,17.93,10.39,1636.4539794921875,895.1358337402344,26.0,26.0,-1,1735.9144287109375,1015.5123138427734,50.0,50.0,-1
248,1,22.63,18.09,10.59,1635.1901245117188,901.0296936035156,26.0,26.0,-1,1737.3090209960938,1026.7937316894531,50.0,50.0,-1
249,1,22.62,18.25,10.75,1633.6758422851562,906.7003479003906,26.0,26.0,-1,1738.1719970703125,1036.0702667236328,50.0,50.0,-1
250,1,22.62,18.4,10.93,1633.121337890625,912.1561889648438,26.0,26.0,-1,1739.5631103515625,1045.7735290527344,50.0,50.0,-1
251,1,22.62,18.57,11.08,1632.8099365234375,918.113525390625,26.0,26.0,-1,1740.9804077148438,1055.1129760742188,50.0,50.0,-1
252,1,22.63,18.71,11.24,1632.4147338867188,923.0464782714844,26.0,26.0,-1,1742.5220947265625,1064.3408813476562,50.0,50.0,-1
253,1,22.64,18.84,11.39,1632.2013549804688,927.7434387207032,26.0,26.0,-1,1744.3113403320312,1072.687042236328,50.0,50.0,-1
254,1,22.65,18.97,11.52,1632.070770263672,932.3832397460938,26.0,26.0,-1,1745.6444702148438,1080.6764526367188,50.0,50.0,-1
255,1,22.66,19.11,11.65,1631.586944580078,937.1803894042968,26.0,26.0,-1,1747.5763549804688,1088.373504638672,50.0,50.0,-1
256,1,22.66,19.23,11.78,1631.3114013671875,941.450164794922,26.0,26.0,-1,1748.9380493164062,1096.0578918457031,50.0,50.0,-1
257,1,22.67,19.35,11.9,1631.0804443359375,945.7437438964844,26.0,26.0,-1,1750.1283569335938,1103.5988159179688,50.0,50.0,-1
258,1,22.68,19.47,12.02,1630.7968139648438,949.6898803710938,26.0,26.0,-1,1751.7560424804688,1110.6332092285156,50.0,50.0,-1
259,1,22.68,19.57,12.14,1630.5757446289062,953.351104736328,26.0,26.0,-1,1752.74853515625,1117.9250183105469,50.0,50.0,-1
260,1,22.68,19.69,12.26,1630.1336364746094,957.4867248535156,26.0,26.0,-1,1753.990966796875,1124.9644165039062,50.0,50.0,-1
261,1,22.69,19.81,12.35,1630.0490417480469,961.5978088378906,26.0,26.0,-1,1755.6080932617188,1131.0919799804688,50.0,50.0,-1
262,1,22.7,19.92,12.45,1629.81689453125,965.1878051757812,26.0,26.0,-1,1756.818115234375,1137.0646667480469,50.0,50.0,-1
263,1,22.7,20.02,12.54,1629.6160583496094,968.6766052246094,26.0,26.0,-1,1757.7044677734375,1142.9435424804688,50.0,50.0,-1
264,1,22.7,20.13,12.63,1629.2950744628906,972.4158020019532,26.0,26.0,-1,1758.9739379882812,1149.1134948730469,50.0,50.0,-1
265,1,22.71,20.23,12.72,1629.270477294922,975.8086853027344,26.0,26.0,-1,1760.575927734375,1154.944580078125,50.0,50.0,-1
266,1,22.71,20.32,12.82,1628.9579162597656,979.0750122070312,26.0,26.0,-1,1761.4137573242188,1160.7250061035156,50.0,50.0,-1
267,1,22.72,20.42,12.91,1628.834991455078,982.325714111328,26.0,26.0,-1,1762.5067138671875,1166.4807739257812,50.0,50.0,-1
268,1,22.72,20.51,12.97,1628.6939392089844,985.505859375,26.0,26.0,-1,1763.6058349609375,1171.2662658691406,50.0,50.0,-1
269,1,22.73,20.6,13.06,1628.5097045898438,988.5458984375,26.0,26.0,-1,1764.795166015625,1176.5094299316406,50.0,50.0,-1
270,1,22.73,20.69,13.13,1628.4422607421875,991.6553649902344,26.0,26.0,-1,1765.7691040039062,1181.4523010253906,50.0,50.0,-1
271,1,22.73,20.77,13.19,1628.2020568847656,994.3462524414062,26.0,26.0,-1,1766.747314453125,1185.8679504394531,50.0,50.0,-1
272,1,22.75,20.87,13.27,1628.230010986328,997.5166931152344,26.0,26.0,-1,1768.620849609375,1190.8433227539062,50.0,50.0,-1
273,1,22.75,20.96,13.33,1627.972137451172,1000.4176635742188,26.0,26.0,-1,1769.5912475585938,1195.3423767089844,50.0,50.0,-1
274,1,22.76,21.03,13.4,1627.9241333007812,1002.9955139160156,26.0,26.0,-1,1770.7017211914062,1199.7402954101562,50.0,50.0,-1
275,1,22.76,21.12,13.45,1627.881866455078,1005.9455261230468,26.0,26.000000000000114,-1,1771.4014282226562,1203.7178649902344,50.0,50.0,-1
276,1,22.76,21.2,13.51,1627.7814331054688,1008.6122131347656,26.0,26.0,-1,1772.6842041015625,1207.9990844726562,50.0,50.0,-1
277,1,22.77,21.28,13.56,1627.9430847167969,1011.3850708007812,26.0,26.0,-1,1774.091064453125,1211.6701049804688,50.0,50.0,-1
278,1,22.77,21.36,13.6,1627.857940673828,1013.98291015625,26.0,26.0,-1,1774.8026733398438,1215.105712890625,50.0,50.0,-1
279,1,22.78,21.43,13.66,1627.983428955078,1016.4617919921875,26.0,26.0,-1,1776.02685546875,1219.3752746582031,50.0,50.0,-1
280,1,22.79,21.51,13.71,1628.5106811523438,1019.0130004882812,26.0,26.0,-1,1776.943603515625,1222.8438720703125,50.0,50.0,-1
281,1,22.86,21.54,13.75,1632.1290893554688,1020.5465698242188,26.0,26.0,-1,1778.898376464844,1225.6750183105469,50.0,50.0,-1
282,1,22.97,21.61,13.78,1635.8983154296875,1022.9280090332031,26.0,26.0,-1,1785.426696777344,1228.293701171875,50.0,50.0,-1
283,1,23.04,21.77,13.79,1637.4319763183594,1028.27197265625,26.0,26.0,-1,1791.169860839844,1231.629364013672,50.0,50.0,-1
284,1,23.04,21.92,13.82,1637.0250854492188,1033.3372192382812,26.0,26.0,-1,1793.59765625,1235.6656188964844,50.0,50.0,-1
285,1,23.05,22.1,13.9,1636.9700622558594,1039.5465698242188,26.0,26.0,-1,1796.081787109375,1242.6138916015625,50.0,50.0,-1
286,1,23.05,22.27,13.95,1636.966339111328,1045.4509582519531,26.0,26.0,-1,1798.261657714844,1248.0833740234375,50.0,50.0,-1
287,1,23.06,22.42,13.99,1636.997100830078,1050.5304565429688,26.0,26.0,-1,1800.7164916992188,1253.1309814453125,50.0,50.0,-1
288,1,23.07,22.56,14.04,1637.1945190429688,1055.4818115234375,26.0,26.0,-1,1802.6726684570312,1258.1524963378906,50.0,50.0,-1
289,1,23.07,22.71,14.09,1637.095245361328,1060.6744079589844,26.0,26.0,-1,1804.3524169921875,1263.0743713378906,50.0,50.0,-1
290,1,23.06,22.83,14.13,1636.1663208007812,1064.3115234375,26.0,26.0,-1,1805.905517578125,1267.5006103515625,50.0,50.0,-1
291,1,23.0,22.93,14.19,1632.777862548828,1067.5668029785156,26.0,26.0,-1,1805.714904785156,1272.1842346191406,50.0,50.0,-1
292,1,22.92,23.04,14.24,1629.6428833007812,1071.095184326172,26.0,26.0,-1,1802.4279174804688,1276.4670715332031,50.0,50.0,-1
293,1,22.87,23.13,14.29,1628.2865600585938,1074.1705627441406,26.0,26.0,-1,1800.097717285156,1281.0977172851562,50.0,50.0,-1
294,1,22.84,23.23,14.35,1626.9463806152344,1077.583465576172,26.0,26.0,-1,1799.6525268554688,1286.0172729492188,50.0,50.0,-1
295,1,22.81,23.32,14.41,1625.5902404785156,1080.5602111816406,26.0,26.0,-1,1799.24267578125,1290.8477172851562,50.0,50.0,-1
296,1,22.79,23.42,14.47,1624.7212524414062,1083.7694396972656,26.0,26.0,-1,1798.9055786132808,1295.69921875,50.0,50.0,-1
297,1,22.76,23.51,14.52,1623.7763671875,1086.7266845703125,26.0,26.0,-1,1798.720458984375,1299.7783813476562,50.0,50.0,-1
298,1,22.74,23.6,14.56,1622.940673828125,1089.7611694335938,26.0,26.0,-1,1798.6685180664065,1303.825653076172,50.0,50.0,-1
299,1,22.73,23.68,14.62,1622.1656494140625,1092.3143920898438,26.0,26.0,-1,1798.6240234375,1307.9998779296875,50.0,50.0,-1
300,1,22.72,23.75,14.67,1621.6690368652344,1094.6575317382812,26.0,26.0,-1,1798.702209472656,1312.3142700195312,50.0,50.0,-1
301,1,22.71,23.84,14.72,1621.205535888672,1097.3920288085938,26.0,26.0,-1,1798.801025390625,1316.3685302734375,50.0,50.0,-1
302,1,22.69,23.91,14.77,1620.4098510742188,1099.6240844726562,26.0,26.0,-1,1799.271240234375,1320.2491760253906,50.0,50.0,-1
303,1,22.68,23.97,14.82,1619.973602294922,1101.5828857421875,26.0,26.0,-1,1799.172790527344,1324.0710144042969,50.0,50.0,-1
304,1,22.68,24.04,14.87,1619.4758605957031,1103.734375,26.0,26.0,-1,1799.7965698242188,1328.13330078125,50.0,50.0,-1
305,1,22.67,24.14,14.89,1619.4288940429688,1107.2941284179688,26.0,26.0,-1,1800.1831665039065,1331.3819580078125,50.0,50.0,-1
306,1,22.65,24.22,14.83,1618.979034423828,1110.2274169921875,26.0,26.0,-1,1800.16064453125,1329.6923217773438,50.0,50.0,-1
307,1,22.64,24.29,14.8,1618.6185302734375,1112.8200073242188,26.0,26.0,-1,1800.4716796875,1329.8827209472656,50.0,50.0,-1
308,1,22.62,24.34,14.77,1618.20068359375,1114.7787475585938,26.0,26.0,-1,1800.1766357421875,1329.052703857422,50.0,50.0,-1
309,1,22.61,24.39,14.73,1617.8752136230469,1116.7133178710938,26.0,26.0,-1,1800.182556152344,1328.432159423828,50.0,50.0,-1
310,1,22.59,24.44,14.71,1617.5933227539062,1118.4845581054688,26.0,26.0,-1,1799.928649902344,1328.0039672851562,50.0,50.0,-1
311,1,22.59,24.49,14.7,1617.5954284667969,1120.250732421875,26.0,26.0,-1,1799.8933715820312,1328.581024169922,50.0,50.0,-1
312,1,22.66,24.51,14.68,1621.7703552246094,1121.32080078125,26.0,26.0,-1,1801.8668823242188,1328.2951965332031,50.0,50.0,-1
313,1,22.84,24.53,14.6,1630.2069702148438,1123.203369140625,26.0,26.0,-1,1809.02880859375,1324.6593933105469,50.0,50.0,-1
314,1,23.01,24.55,14.49,1636.3004150390625,1124.2755126953125,26.0,26.0,-1,1820.055603027344,1319.4476928710938,50.0,50.0,-1
315,1,23.13,24.62,14.38,1640.262451171875,1127.2864990234375,26.0,26.0,-1,1828.9816284179688,1315.5256042480469,50.0,50.0,-1
316,1,23.23,24.74,14.29,1643.3860778808594,1131.7365112304688,26.0,26.0,-1,1837.0724487304688,1312.9240112304688,50.0,50.0,-1
317,1,23.28,24.86,14.22,1645.8839721679688,1136.2489624023438,26.0,26.0,-1,1841.669860839844,1312.062469482422,50.0,50.0,-1
318,1,23.35,24.99,14.17,1648.8443298339844,1141.3319702148438,26.0,26.0,-1,1846.8212890625,1311.8944091796875,50.0,50.0,-1
319,1,23.43,25.11,14.1,1651.8235168457031,1146.114013671875,26.0,26.0,-1,1853.4340209960935,1310.6786499023438,50.0,50.0,-1
320,1,23.49,25.23,14.05,1654.2933959960938,1150.5823974609375,26.0,26.0,-1,1858.9638671875,1310.7013549804688,50.0,50.0,-1
321,1,23.56,25.34,14.0,1657.0374450683594,1154.7755737304688,26.0,26.0,-1,1863.5535888671875,1310.520751953125,50.0,50.0,-1
322,1,23.61,25.44,13.96,1659.3108825683594,1158.7357177734375,26.0,26.0,-1,1868.323181152344,1310.3777770996094,50.0,50.0,-1
323,1,23.67,25.54,13.91,1661.3837280273438,1162.3114013671875,26.0,26.0,-1,1873.5982666015625,1309.832061767578,50.0,50.0,-1
324,1,23.72,25.64,13.87,1663.4046936035156,1166.1263427734375,26.0,26.0,-1,1877.8764038085935,1309.642822265625,50.0,50.0,-1
325,1,23.77,25.71,13.84,1665.1266479492188,1169.0009155273438,26.0,26.0,-1,1881.76611328125,1309.4642639160156,50.0,50.0,-1
326,1,23.81,25.8,13.79,1666.9866333007812,1172.4291381835938,26.0,26.0,-1,1885.7800903320312,1309.0950012207031,50.0,50.0,-1
327,1,23.86,25.88,13.77,1668.9603881835938,1175.5128784179688,26.0,26.0,-1,1889.6788330078125,1309.7022399902344,50.0,50.0,-1
328,1,23.91,25.97,13.73,1670.7969360351562,1178.8461303710938,26.0,26.0,-1,1893.8363037109373,1309.2075805664062,50.0,50.0,-1
329,1,23.94,26.04,13.71,1672.2938842773438,1181.5728759765625,26.0,26.0,-1,1896.887451171875,1309.4142456054688,50.0,50.0,-1
330,1,23.98,26.1,13.68,1673.4686279296875,1183.8548583984375,26.0,26.0,-1,1900.1935424804688,1309.3720092773438,50.0,50.0,-1
331,1,24.02,26.16,13.66,1675.0916137695312,1186.405517578125,26.0,26.0,-1,1903.967834472656,1309.3795776367188,50.0,50.0,-1
332,1,24.06,26.23,13.63,1676.7855224609375,1188.94921875,26.0,26.0,-1,1907.115295410156,1309.3200988769531,50.0,50.0,-1
333,1,24.1,26.29,13.62,1678.2508544921875,1191.42529296875,26.0,26.0,-1,1910.3646240234373,1309.9147033691406,50.0,50.0,-1
334,1,24.12,26.35,13.59,1679.2966918945312,1193.6868286132812,26.0,26.0,-1,1912.9320678710935,1309.9151611328125,50.0,50.0,-1
335,1,24.16,26.42,13.57,1680.5977172851562,1196.2870483398438,26.0,26.0,-1,1916.4223022460935,1310.0361328125,50.0,50.0,-1
336,1,24.18,26.48,13.55,1681.5416259765625,1198.6324462890625,26.0,26.0,-1,1918.7545776367188,1310.2653503417969,50.0,50.0,-1
337,1,24.21,26.54,13.53,1682.8428955078125,1200.7826538085938,26.0,26.0,-1,1921.6260986328125,1310.4767456054688,50.0,50.0,-1
338,1,24.24,26.59,13.51,1683.9854125976562,1202.8381958007812,26.0,26.0,-1,1923.4090576171875,1310.4206237792969,50.0,50.0,-1
339,1,24.27,26.64,13.5,1685.0299682617188,1204.5863037109375,26.0,26.0,-1,1926.337646484375,1310.8015441894531,50.0,50.0,-1
340,1,24.29,26.69,13.49,1686.2352905273438,1206.5955200195312,26.0,26.0,-1,1928.3802490234373,1311.341827392578,50.0,50.0,-1
341,1,24.32,26.74,13.48,1687.1463623046875,1208.4812622070312,26.0,26.0,-1,1930.5464477539065,1311.8790283203125,50.0,50.0,-1
342,1,24.34,26.78,13.47,1688.0151977539062,1210.0822143554688,26.0,26.0,-1,1933.0050048828125,1312.4787292480469,50.0,50.0,-1
343,1,24.37,26.83,13.45,1689.15869140625,1211.9469604492188,26.0,26.0,-1,1935.6671752929688,1312.0596313476562,50.0,50.0,-1
344,1,24.39,26.88,13.45,1690.0895385742188,1213.7927856445312,26.0,26.0,-1,1937.3458862304688,1313.120849609375,50.0,50.0,-1
345,1,24.41,26.92,13.43,1691.0689086914062,1215.6016235351562,26.0,26.0,-1,1939.394775390625,1313.3216857910156,50.0,50.0,-1
346,1,24.44,26.97,13.42,1692.0050659179688,1217.3451538085938,26.0,26.0,-1,1941.8187866210935,1313.7878723144531,50.0,50.0,-1
347,1,24.44,27.03,13.41,1691.5535888671875,1219.4038696289062,26.0,26.0,-1,1943.8464965820312,1314.410400390625,50.0,50.0,-1
348,1,24.33,27.13,13.38,1685.6138305664062,1222.54833984375,26.0,26.0,-1,1942.5543823242188,1314.5304870605469,50.0,50.0,-1
349,1,24.14,27.23,13.38,1678.9352416992188,1226.3203735351562,26.0,26.0,-1,1932.4263305664065,1316.7293090820312,50.0,50.0,-1
350,1,24.02,27.34,13.35,1675.9490966796875,1230.5953979492188,26.0,26.0,-1,1925.535217285156,1317.765594482422,50.0,50.0,-1
351,1,23.98,27.47,13.3,1675.6312255859375,1235.7540893554688,26.0,26.0,-1,1924.266845703125,1317.7451171875,50.0,50.0,-1
352,1,23.98,27.64,13.25,1676.2421875,1242.462646484375,26.0,26.0,-1,1926.9780883789065,1318.424072265625,50.0,50.0,-1
353,1,23.98,27.83,13.19,1676.5556640625,1249.7003784179688,26.0,26.0,-1,1930.4096069335935,1319.1500549316406,50.0,50.0,-1
354,1,23.98,27.99,13.15,1676.230712890625,1255.8135986328125,26.0,26.0,-1,1933.4602661132808,1320.7022094726562,50.0,50.0,-1
355,1,23.96,28.17,13.11,1675.709228515625,1262.5997314453125,26.0,26.0,-1,1935.8311767578125,1322.3146667480469,50.0,50.0,-1
356,1,23.92,28.36,13.05,1674.7186279296875,1270.0299682617188,26.0,26.0,-1,1936.9192504882808,1322.9845275878906,50.0,50.0,-1
357,1,23.9,28.5,13.02,1673.9832763671875,1275.4613037109375,26.0,26.0,-1,1938.236572265625,1324.7457580566406,50.0,50.0,-1
358,1,23.88,28.64,13.0,1673.298095703125,1280.6246948242188,26.0,26.0,-1,1939.4562377929688,1326.516632080078,50.0,50.0,-1
359,1,23.86,28.77,12.98,1672.9256591796875,1285.52001953125,26.0,26.0,-1,1940.7366333007808,1328.1504821777344,50.0,50.0,-1
360,1,23.84,28.91,12.95,1672.6354370117188,1291.0421752929688,26.0,26.0,-1,1942.253845214844,1329.9787292480469,50.0,50.0,-1
361,1,23.81,28.98,12.95,1670.5692138671875,1293.408203125,26.0,26.0,-1,1943.0,1331.348175048828,50.0,50.0,-1
362,1,23.72,28.94,12.93,1666.0930480957031,1291.5966796875,26.0,26.0,-1,1939.034118652344,1329.321044921875,50.0,50.0,-1
363,1,23.63,28.9,12.88,1662.629425048828,1290.2094116210938,26.0,26.0,-1,1933.114501953125,1325.077117919922,50.0,50.0,-1
364,1,23.53,28.95,12.83,1660.4055480957031,1292.6425170898438,26.0,26.0,-1,1925.873046875,1323.513427734375,50.0,50.0,-1
365,1,23.47,28.98,12.78,1658.371337890625,1294.1967163085938,26.0,26.0,-1,1922.9076538085935,1321.6956787109375,50.0,50.0,-1
366,1,23.41,28.98,12.73,1656.0025024414062,1294.5756225585938,26.0,26.0,-1,1920.4778442382808,1318.5126342773438,50.0,50.0,-1
367,1,23.33,28.97,12.67,1652.9573669433594,1294.2076416015625,26.0,26.0,-1,1915.755615234375,1314.544677734375,50.0,50.0,-1
368,1,23.21,28.9,12.64,1646.862548828125,1291.3301391601562,26.0,26.0,-1,1910.1048583984373,1311.456298828125,50.0,50.0,-1
369,1,23.05,28.78,12.64,1641.0091857910156,1286.6328735351562,26.0,26.0,-1,1898.9261474609373,1308.5821838378906,50.0,50.0,-1
370,1,22.92,28.7,12.61,1636.4744262695312,1284.0941162109375,26.0,26.0,-1,1889.7496948242188,1305.230224609375,50.0,50.0,-1
371,1,22.8,28.68,12.55,1632.5714111328125,1283.60400390625,26.0,26.0,-1,1880.977783203125,1301.2003173828125,50.0,50.0,-1
372,1,22.66,28.66,12.47,1628.6891479492188,1283.6138305664062,26.0,26.0,-1,1871.214111328125,1296.583984375,50.0,50.0,-1
373,1,22.55,28.68,12.44,1624.775421142578,1284.6016235351562,26.0,26.0,-1,1864.4557495117188,1295.3328247070312,50.0,50.0,-1
374,1,22.43,28.71,12.42,1620.3409118652344,1285.6144409179688,26.0,26.0,-1,1857.079040527344,1294.4161987304688,50.0,50.0,-1
375,1,22.33,28.73,12.39,1616.6786499023438,1286.605712890625,26.0,26.0,-1,1852.272705078125,1293.6598205566406,50.0,50.0,-1
376,1,22.22,28.77,12.37,1612.7453002929688,1288.090576171875,26.0,26.0,-1,1846.055419921875,1293.1883544921875,50.0,50.0,-1
377,1,22.12,28.79,12.34,1609.2740783691406,1289.2360229492188,26.0,26.0,-1,1839.7667846679688,1291.7645874023438,50.0,50.0,-1
378,1,22.03,28.83,12.32,1606.2968139648438,1290.8002319335938,26.0,26.0,-1,1834.8729248046875,1291.8212890625,50.0,50.0,-1
379,1,21.93,28.86,12.29,1602.4986267089844,1292.02734375,26.0,26.0,-1,1828.7687377929688,1290.4498901367188,50.0,50.0,-1
380,1,21.85,28.89,12.27,1599.5771484375,1293.1771850585938,26.0,26.0,-1,1824.48974609375,1290.185302734375,50.0,50.0,-1
381,1,21.77,28.92,12.24,1596.6551208496094,1294.2310791015625,26.0,26.0,-1,1820.2183227539065,1289.024169921875,50.0,50.0,-1
382,1,21.68,28.95,12.21,1593.6670837402344,1295.6618041992188,26.0,26.0,-1,1815.245178222656,1287.663604736328,50.0,50.0,-1
383,1,21.61,28.98,12.2,1590.8873596191406,1296.8876953125,26.0,26.0,-1,1810.748107910156,1287.8890380859375,50.0,50.0,-1
384,1,21.52,29.01,12.17,1587.8933715820312,1298.0370483398438,26.0,26.0,-1,1806.0034790039065,1286.7929077148438,50.0,50.0,-1
385,1,21.46,29.03,12.17,1585.5906372070312,1298.6469116210938,26.0,26.0,-1,1802.3883666992188,1287.4237060546875,50.0,50.0,-1
386,1,21.38,29.01,12.15,1582.7843017578125,1298.103759765625,26.0,26.0,-1,1797.2758178710935,1285.549346923828,50.0,50.0,-1
387,1,21.3,28.99,12.15,1579.9309997558594,1297.4534912109375,26.0,26.0,-1,1791.6475830078125,1285.593017578125,50.0,50.0,-1
388,1,21.22,28.97,12.14,1577.0791015625,1296.51708984375,26.0,26.0,-1,1786.8170776367188,1284.4651794433594,50.0,50.0,-1
