frame,id,3d_x,3d_y,3d_z,t_x,t_y,t_w,t_h,t_c,f_x,f_y,f_w,f_h,f_c
1238,2,27.46,27.02,13.01,1776.9603881835938,1184.48681640625,26.0,26.0,-1,2100.958251953125,1219.6920471191406,50.0,50.0,-1
1238,1,26.52,28.1,14.3,1735.1397094726562,1212.544189453125,26.0,26.0,-1,2051.3660888671875,1316.620574951172,50.0,50.0,-1
1239,2,27.53,26.99,13.01,1779.0097045898438,1183.3489990234375,26.0,26.0,-1,2105.581298828125,1219.4305725097656,50.0,50.0,-1
1239,1,26.51,28.09,14.31,1735.1311645507812,1212.031005859375,26.0,26.0,-1,2050.413452148437,1316.6457214355469,50.0,50.0,-1
1240,2,27.6,26.94,13.03,1781.2159423828125,1181.3240966796875,26.0,26.0,-1,2108.350524902344,1219.310546875,50.0,50.0,-1
1240,1,26.51,28.08,14.32,1735.11572265625,1211.586669921875,26.0,26.0,-1,2050.101867675781,1317.1053771972656,50.0,50.0,-1
1241,2,27.66,26.9,13.03,1783.744873046875,1180.0236206054688,26.0,26.0,-1,2110.9703369140625,1218.4133605957031,50.0,50.0,-1
1241,1,26.51,28.07,14.32,1734.8353881835938,1211.1943969726562,26.0,26.0,-1,2049.6402587890625,1316.892822265625,50.0,50.0,-1
1242,2,27.69,26.82,13.05,1784.209716796875,1176.9622802734375,26.0,26.0,-1,2112.1859741210938,1217.8750610351562,50.0,50.0,-1
1242,1,26.52,28.02,14.35,1734.8090209960938,1209.367919921875,26.0,26.0,-1,2049.392822265625,1317.120086669922,50.0,50.0,-1
1243,2,27.69,26.65,13.04,1783.4963989257812,1170.8638305664062,26.0,26.0,-1,2110.2060546875,1212.9979553222656,50.0,50.0,-1
1243,1,26.55,27.9,14.41,1735.5755004882812,1204.623046875,26.0,26.0,-1,2048.759765625,1317.3936767578125,50.0,50.0,-1
1244,2,27.67,26.48,12.99,1783.7450561523438,1165.095458984375,26.0,26.0,-1,2104.3139038085938,1206.5284423828125,50.0,50.0,-1
1244,1,26.5,27.97,14.38,1733.2841186523438,1206.95849609375,26.0,26.0,-1,2048.355712890625,1317.4421997070312,50.0,50.0,-1
1245,2,27.68,26.34,12.92,1785.009765625,1160.79150390625,26.0,26.0,-1,2101.3695678710938,1199.7503967285156,50.0,50.0,-1
1245,1,26.51,27.88,14.42,1733.0503540039062,1203.7890625,26.0,26.0,-1,2047.4326782226558,1317.44580078125,50.0,50.0,-1
1246,2,27.72,26.24,12.87,1787.225830078125,1157.6470947265625,26.0,26.0,-1,2101.8060913085938,1195.0584106445312,50.0,50.0,-1
1246,1,26.5,27.9,14.41,1732.8604125976562,1204.4775390625,26.0,26.0,-1,2047.524658203125,1317.39794921875,50.0,50.0,-1
1247,2,27.79,26.13,12.83,1790.6315307617188,1154.3865966796875,26.0,26.0,-1,2103.1831665039062,1190.4563598632812,50.0,50.0,-1
1247,1,26.51,27.89,14.41,1733.59765625,1204.1246948242188,26.0,26.0,-1,2047.8469848632808,1317.2329711914062,50.0,50.0,-1
1248,2,27.87,26.05,12.79,1793.9876708984373,1151.794921875,26.0,26.0,-1,2105.620849609375,1187.0643310546875,50.0,50.0,-1
1249,2,27.96,25.94,12.77,1797.2385864257808,1148.0585327148438,26.0,26.0,-1,2109.8408203125,1183.4120178222656,50.0,50.0,-1
1249,1,26.6,27.82,14.4,1736.8174438476562,1201.7359619140625,26.0,26.0,-1,2051.9835205078125,1314.9034118652344,50.0,50.0,-1
1250,2,28.05,25.84,12.75,1800.6589965820312,1144.5619506835938,26.0,26.0,-1,2113.165771484375,1180.2361755371094,50.0,50.0,-1
1250,1,26.68,27.86,14.34,1741.2067260742188,1204.2684326171875,26.0,26.0,-1,2056.0635986328125,1312.9953002929688,50.0,50.0,-1
1251,2,28.14,25.73,12.72,1804.026306152344,1141.0606079101562,26.0,26.0,-1,2117.1461791992188,1176.7323608398438,50.0,50.0,-1
1251,1,26.75,27.86,14.29,1744.4890747070312,1204.789306640625,26.0,26.0,-1,2059.5182495117188,1310.5101623535156,50.0,50.0,-1
1252,2,28.23,25.65,12.7,1807.5637817382808,1138.4606323242188,26.0,26.0,-1,2120.647399902344,1173.8712158203125,50.0,50.0,-1
1252,1,26.8,27.82,14.26,1746.6014404296875,1203.4873657226562,26.0,26.0,-1,2062.096618652344,1307.6502685546875,50.0,50.0,-1
1253,2,28.3,25.57,12.68,1810.5463256835935,1135.6334838867188,26.0,26.0,-1,2123.1644897460938,1171.4808349609375,50.0,50.0,-1
1253,1,26.85,27.79,14.25,1748.129638671875,1202.4359741210938,26.0,26.0,-1,2064.6857299804688,1306.388153076172,50.0,50.0,-1
1254,2,28.37,25.47,12.65,1813.5030517578125,1132.5595092773438,26.0,26.0,-1,2125.7262573242188,1168.010772705078,50.0,50.0,-1
1254,1,26.9,27.75,14.25,1749.4883422851562,1201.2177124023438,26.0,26.0,-1,2067.598388671875,1305.6979370117188,50.0,50.0,-1
1255,2,28.41,25.34,12.65,1813.9408569335935,1127.2896728515625,26.0,26.0,-1,2127.218688964844,1164.8224182128906,50.0,50.0,-1
1255,1,26.92,27.73,14.25,1750.074462890625,1200.238037109375,26.0,26.0,-1,2069.3054809570312,1304.6649475097656,50.0,50.0,-1
1256,2,28.37,25.14,12.63,1811.7049560546875,1119.8862915039062,26.0,26.0,-1,2122.3497924804688,1159.4327697753906,50.0,50.0,-1
1256,1,26.96,27.71,14.25,1751.2302856445312,1199.68798828125,26.0,26.0,-1,2071.8930053710938,1304.6736145019531,50.0,50.0,-1
1257,2,28.31,24.91,12.57,1811.684631347656,1112.8185424804688,26.0,26.0,-1,2110.486633300781,1151.9017028808594,50.0,50.0,-1
1257,1,26.98,27.7,14.25,1752.2645874023438,1199.539306640625,26.0,26.0,-1,2072.8219604492188,1304.0913696289062,50.0,50.0,-1
1258,2,28.31,24.74,12.52,1813.8687744140625,1107.5693969726562,26.0,26.0,-1,2104.919189453125,1146.1822509765625,50.0,50.0,-1
1258,1,27.01,27.7,14.25,1752.9818115234375,1199.1891479492188,26.0,26.0,-1,2074.3132934570312,1304.4064636230469,50.0,50.0,-1
1259,2,28.34,24.62,12.42,1815.3800048828125,1103.6944580078125,26.0,26.0,-1,2105.7032470703125,1138.5344848632812,50.0,50.0,-1
1259,1,27.03,27.69,14.25,1753.8345336914062,1199.1430053710938,26.0,26.0,-1,2075.9302978515625,1304.0752563476562,50.0,50.0,-1
1260,2,28.43,24.46,12.38,1819.21484375,1098.399169921875,26.0,26.0,-1,2108.025451660156,1133.2085876464844,50.0,50.0,-1
1260,1,27.05,27.69,14.25,1754.4851684570312,1199.095458984375,26.0,26.0,-1,2077.2788696289062,1304.3251342773438,50.0,50.0,-1
1261,2,28.52,24.31,12.32,1822.7819213867188,1093.226806640625,26.0,26.0,-1,2110.3491821289062,1127.1368103027344,50.0,50.0,-1
1261,1,27.07,27.69,14.25,1754.7879028320312,1198.91015625,26.0,26.0,-1,2078.257568359375,1304.1564331054688,50.0,50.0,-1
1262,2,28.59,24.17,12.26,1825.5065307617188,1088.5587768554688,26.0,26.0,-1,2112.24853515625,1121.5887756347656,50.0,50.0,-1
1262,1,27.09,27.66,14.27,1755.7775268554688,1198.02685546875,26.0,26.0,-1,2078.803649902344,1304.7136535644531,50.0,50.0,-1
1263,2,28.65,24.04,12.21,1828.605529785156,1084.1761474609375,26.0,26.0,-1,2113.902709960937,1116.132354736328,50.0,50.0,-1
1263,1,27.1,27.68,14.27,1756.4439086914062,1198.5746459960938,26.0,26.0,-1,2079.639038085937,1304.9703063964844,50.0,50.0,-1
1264,2,28.72,23.89,12.17,1831.2777099609373,1079.0717163085938,26.0,26.0,-1,2115.0671997070312,1111.61962890625,50.0,50.0,-1
1264,1,27.12,27.68,14.29,1756.523193359375,1198.3939208984375,26.0,26.0,-1,2080.8054809570312,1305.948974609375,50.0,50.0,-1
1265,2,28.71,23.67,12.18,1828.190673828125,1070.1517944335938,26.0,26.0,-1,2114.387084960937,1107.2341003417969,50.0,50.0,-1
1265,1,27.13,27.68,14.29,1756.8636474609375,1198.264404296875,26.0,26.0,-1,2081.813537597656,1306.2881774902344,50.0,50.0,-1
1266,2,28.49,23.45,12.19,1818.9545288085935,1061.5534362792969,26.0,26.0,-1,2098.535400390625,1102.8508911132812,50.0,50.0,-1
1266,1,27.15,27.68,14.31,1757.2737426757812,1198.14404296875,26.0,26.0,-1,2082.885681152344,1307.0320129394531,50.0,50.0,-1
1267,2,28.25,23.25,12.15,1809.8411254882808,1054.3550415039062,26.0,26.0,-1,2082.1812133789062,1096.7821655273438,50.0,50.0,-1
1267,1,27.16,27.68,14.31,1757.7653198242188,1198.369873046875,26.0,26.0,-1,2083.4906616210938,1307.615234375,50.0,50.0,-1
1268,2,28.01,23.08,12.09,1802.4915771484373,1048.7129516601562,26.0,26.0,-1,2064.4078369140625,1090.1755065917969,50.0,50.0,-1
1268,1,27.17,27.69,14.33,1758.2273559570312,1198.576416015625,26.0,26.0,-1,2084.230224609375,1308.4205627441406,50.0,50.0,-1
1269,2,27.8,22.89,12.03,1796.583068847656,1042.3746337890625,26.0,26.0,-1,2046.731689453125,1083.390625,50.0,50.0,-1
1269,1,27.18,27.7,14.34,1758.363037109375,1198.865234375,26.0,26.0,-1,2084.8335571289062,1309.2020263671875,50.0,50.0,-1
1270,2,27.66,22.71,12.0,1791.7769165039065,1035.8035583496094,26.0,26.0,-1,2035.4609985351558,1078.5610961914062,50.0,50.0,-1
1270,1,27.19,27.71,14.34,1758.6776123046875,1198.9916381835938,26.0,26.0,-1,2085.8575439453125,1309.445343017578,50.0,50.0,-1
1271,2,27.52,22.5,11.95,1787.4207153320312,1028.645751953125,26.0,26.0,-1,2023.6656494140625,1072.135498046875,50.0,50.0,-1
1271,1,27.2,27.72,14.34,1758.9453125,1199.4485473632812,26.0,26.0,-1,2086.5426025390625,1310.046142578125,50.0,50.0,-1
1272,2,27.41,22.31,11.93,1783.9916381835938,1021.8979797363279,26.0,26.0,-1,2013.928039550781,1067.4115295410156,50.00000000000023,50.0,-1
1272,1,27.21,27.73,14.35,1759.3517456054688,1199.6254272460938,26.0,26.0,-1,2087.393615722656,1310.4327697753906,50.0,50.0,-1
1273,2,27.29,22.12,11.89,1779.6693725585938,1015.1085815429688,26.0,26.0,-1,2004.5782470703125,1062.1431579589844,50.0,50.0,-1
1273,1,27.23,27.73,14.35,1759.8372192382812,1199.8711547851562,26.0,26.0,-1,2088.567626953125,1310.989715576172,50.0,50.0,-1
1274,2,27.2,21.94,11.86,1776.5021362304688,1008.5099182128906,26.0,26.0,-1,1995.6939697265625,1057.3650512695312,50.0,50.0,-1
1274,1,27.24,27.74,14.36,1760.2371215820312,1200.011962890625,26.0,26.0,-1,2089.0173950195312,1311.3402099609375,50.0,50.0,-1
1275,2,27.08,21.75,11.84,1772.3396606445312,1001.6908569335938,26.0,26.0,-1,1987.0057373046875,1052.6409912109375,50.0,50.0,-1
1275,1,27.25,27.74,14.36,1760.5995483398438,1200.09912109375,26.0,26.0,-1,2089.8529663085938,1311.3542175292969,50.0,50.0,-1
1276,2,26.99,21.58,11.8,1768.7996215820312,995.5148315429688,26.0,26.0,-1,1980.158447265625,1047.6715698242188,50.0,50.0,-1
1276,1,27.26,27.75,14.37,1761.2318725585938,1200.2626342773438,26.0,26.0,-1,2090.6730346679688,1312.2302856445312,50.0,50.0,-1
1277,2,26.89,21.43,11.77,1765.6552734375,990.096649169922,26.0,26.0,-1,1971.5480346679688,1043.5518798828125,50.0,50.0,-1
1277,1,27.28,27.75,14.37,1761.7405395507812,1200.220703125,26.0,26.0,-1,2091.4978637695312,1312.5147705078125,50.0,50.0,-1
1278,2,26.79,21.27,11.73,1762.84912109375,984.7531433105468,26.0,26.0,-1,1962.8850708007808,1038.9200134277344,50.0,50.0,-1
1278,1,27.3,27.75,14.38,1762.3309326171875,1200.2415161132812,26.0,26.0,-1,2092.4396362304688,1313.0711059570312,50.0,50.0,-1
1279,2,26.7,21.11,11.71,1758.8320922851562,978.7136535644532,26.0,26.0,-1,1956.1539306640625,1035.0489807128906,50.0,50.0,-1
1279,1,27.31,27.75,14.39,1762.8298950195312,1200.2808227539062,26.0,26.0,-1,2093.586853027344,1313.53515625,50.0,50.0,-1
1280,2,26.6,20.97,11.67,1756.0419921875,973.7600708007812,26.0,26.0,-1,1947.969787597656,1030.5941162109375,50.0,50.0,-1
1280,1,27.33,27.75,14.4,1763.3297119140625,1200.2933349609375,26.0,26.0,-1,2094.663330078125,1314.0296325683594,50.0,50.0,-1
1281,2,26.5,20.82,11.63,1752.629150390625,968.3103942871094,26.0,26.0,-1,1941.1990356445312,1025.9666137695312,50.0,50.0,-1
1281,1,27.35,27.74,14.39,1763.8504028320312,1200.0479736328125,26.0,26.0,-1,2095.499267578125,1313.7646484375,50.0,50.0,-1
1282,2,26.42,20.67,11.62,1749.4447631835938,962.9519958496094,26.0,26.0,-1,1935.015625,1022.8675231933594,50.0,50.0,-1
1282,1,27.37,27.74,14.4,1764.5117797851562,1200.0364990234375,26.0,26.0,-1,2096.8317260742188,1314.0617065429688,50.0,50.0,-1
1283,2,26.34,20.54,11.61,1746.6683349609375,958.355438232422,26.0,26.0,-1,1928.2572021484373,1020.1471557617188,50.0,50.0,-1
1283,1,27.39,27.74,14.41,1765.2928466796875,1199.9473266601562,26.0,26.0,-1,2098.0750732421875,1314.4305725097656,50.0,50.0,-1
1284,2,26.25,20.41,11.6,1743.8551025390625,953.6874389648438,26.0,26.0,-1,1921.637451171875,1017.66748046875,50.0,50.0,-1
1284,1,27.41,27.74,14.41,1766.3070678710938,1199.7176513671875,26.0,26.0,-1,2099.283264160156,1314.574462890625,50.0,50.0,-1
1285,2,26.16,20.29,11.55,1741.283447265625,949.360321044922,26.0,26.0,-1,1914.6121215820312,1012.9923706054688,50.0,50.0,-1
1285,1,27.5,27.68,14.41,1770.5204467773438,1198.1862182617188,26.0,26.0,-1,2101.4431762695312,1313.6375122070312,50.0,50.0,-1
1286,2,26.1,20.17,11.55,1738.5390014648438,944.928955078125,26.0,26.0,-1,1909.6598510742188,1011.2117919921875,50.0,50.0,-1
1286,1,27.65,27.61,14.4,1775.7777099609375,1196.0909423828125,26.0,26.0,-1,2110.022399902344,1311.1322631835938,50.0,50.0,-1
1287,2,26.02,20.05,11.54,1735.3822631835938,940.5460815429688,26.0,26.0,-1,1904.9009399414065,1008.4581298828125,50.0,50.0,-1
1287,1,27.8,27.53,14.37,1781.5640869140625,1193.454345703125,26.0,26.0,-1,2116.986572265625,1308.051513671875,50.0,50.0,-1
1288,2,25.95,19.93,11.54,1732.9871826171875,936.316864013672,26.0,26.0,-1,1898.41650390625,1006.7697448730469,50.0,50.0,-1
1288,1,27.92,27.44,14.34,1786.4498901367188,1191.0413818359375,26.0,26.0,-1,2122.5665893554688,1304.5310363769531,50.0,50.0,-1
1289,2,25.87,19.82,11.51,1730.4481811523438,932.4271545410156,26.0,26.0,-1,1893.1306762695312,1003.56005859375,50.0,50.0,-1
1289,1,28.05,27.37,14.33,1790.2239379882808,1188.519775390625,26.0,26.0,-1,2130.292358398437,1302.0750427246094,50.0,50.0,-1
1290,2,25.8,19.72,11.51,1728.0584716796875,928.6206665039062,26.0,26.0,-1,1887.6945190429688,1001.5310363769531,50.0,50.0,-1
1290,1,28.14,27.31,14.3,1793.3868408203125,1186.3603515625,26.0,26.0,-1,2135.0150756835938,1298.9791564941406,50.0,50.0,-1
1291,2,25.73,19.61,11.49,1725.4515991210938,924.5428161621094,26.0,26.0,-1,1882.8175659179688,999.0445556640625,50.0,50.0,-1
1291,1,28.22,27.26,14.24,1796.544677734375,1185.10791015625,26.0,26.0,-1,2140.360656738281,1294.835693359375,50.0,50.0,-1
1292,2,25.65,19.5,11.49,1722.8516845703125,920.7116088867188,26.0,26.0,-1,1876.56298828125,997.0066833496094,50.0,50.0,-1
1292,1,28.29,27.22,14.22,1798.6011962890625,1183.8065795898438,26.0,26.0,-1,2144.3543701171875,1292.926727294922,50.0,50.0,-1
1293,2,25.57,19.39,11.47,1720.3643798828125,916.8714294433594,26.0,26.0,-1,1870.889709472656,994.3811340332032,50.0,49.999999999999886,-1
1293,1,28.35,27.19,14.21,1801.2484741210935,1183.0382080078125,26.0,26.0,-1,2146.5435791015625,1291.6121826171875,50.0,50.0,-1
1294,2,25.5,19.29,11.45,1718.21630859375,913.2485961914062,26.0,26.0,-1,1865.5889892578125,992.0121154785156,50.0,50.0,-1
1294,1,28.41,27.17,14.18,1803.533142089844,1182.68896484375,26.0,26.0,-1,2150.821655273437,1289.4465637207031,50.0,50.0,-1
1295,2,25.44,19.2,11.44,1715.8276977539062,909.835968017578,26.0,26.0,-1,1861.3096923828125,989.8343505859376,50.0,49.999999999999886,-1
1295,1,28.47,27.16,14.15,1805.246337890625,1182.2830810546875,26.0,26.0,-1,2155.2901611328125,1287.7616577148438,50.0,50.0,-1
1296,2,25.38,19.11,11.43,1713.4389038085938,906.413604736328,26.0,26.0,-1,1857.286865234375,987.8903503417968,50.0,50.000000000000114,-1
1296,1,28.5,27.14,14.13,1806.7953491210935,1181.7078247070312,26.0,26.0,-1,2156.103454589844,1286.2987060546875,50.0,50.0,-1
1297,2,25.31,19.01,11.43,1711.5053100585938,903.1021423339844,26.0,26.0,-1,1852.3606567382808,986.5834045410156,50.0,50.0,-1
1297,1,28.53,27.11,14.09,1808.1069946289065,1181.033935546875,26.0,26.0,-1,2158.465759277344,1283.4863891601562,50.0,50.0,-1
1298,2,25.25,18.93,11.41,1709.1107788085938,900.0436096191406,26.0,26.0,-1,1847.8735961914065,984.4827270507812,50.0,50.0,-1
1298,1,28.55,27.09,14.08,1809.24365234375,1180.6975708007812,26.0,26.0,-1,2159.120849609375,1282.1681823730469,50.0,50.0,-1
1299,2,25.18,18.84,11.41,1706.4804077148438,896.5988159179688,26.0,26.0,-1,1843.06396484375,983.0919189453124,50.0,50.000000000000114,-1
1299,1,28.57,27.08,14.07,1809.9674072265625,1180.2976684570312,26.0,26.0,-1,2160.06982421875,1281.815948486328,50.0,50.0,-1
1300,2,25.12,18.75,11.41,1704.3919067382812,893.6077880859376,26.0,26.0,-1,1839.4318237304688,981.4134216308594,50.0,50.0,-1
1300,1,28.59,27.07,14.06,1810.9291381835935,1180.1107177734375,26.0,26.0,-1,2160.7003173828125,1280.7448425292969,50.0,50.0,-1
1301,2,25.06,18.67,11.4,1702.2079467773438,890.499267578125,26.0,26.0,-1,1835.2149658203125,979.770965576172,50.0,49.999999999999886,-1
1301,1,28.61,27.07,14.04,1811.5994873046875,1180.0829467773438,26.0,26.0,-1,2162.2222290039062,1279.7315368652344,50.0,50.0,-1
1302,2,25.01,18.6,11.39,1700.3267211914062,887.8181457519532,26.0,26.0,-1,1831.7403564453125,978.38671875,50.0,50.0,-1
1302,1,28.62,27.05,14.04,1812.263427734375,1179.705810546875,26.0,26.0,-1,2161.9705810546875,1279.4911193847656,50.0,50.0,-1
1303,2,24.94,18.52,11.38,1698.2179565429688,885.1336669921875,26.0,26.0,-1,1827.4223022460935,976.568115234375,50.0,50.0,-1
1303,1,28.65,27.05,14.02,1813.210876464844,1179.7251586914062,26.0,26.0,-1,2164.2901611328125,1278.4982604980469,50.0,50.0,-1
1304,2,24.89,18.44,11.39,1696.2393188476562,882.1076049804688,26.0,26.0,-1,1823.4035034179688,975.7244873046876,50.0,49.999999999999886,-1
1304,1,28.68,27.05,14.02,1814.1427001953125,1179.558349609375,26.0,26.0,-1,2166.694702148437,1278.1329650878906,50.0,50.0,-1
1305,2,24.84,18.37,11.39,1694.0250854492188,879.3594970703125,26.0,26.0,-1,1820.676513671875,974.4335327148438,50.0,50.0,-1
1305,1,28.7,27.0,14.03,1814.767639160156,1177.7714233398438,26.0,26.0,-1,2167.1559448242188,1277.5717163085938,50.0,50.0,-1
1306,2,24.78,18.29,11.39,1691.8876342773438,876.6379089355469,26.0,26.0,-1,1816.6004028320312,973.6309204101562,50.0,50.0,-1
1306,1,28.71,26.86,13.98,1813.6199951171875,1172.6962280273438,26.0,26.0,-1,2168.595947265625,1271.3698120117188,50.0,50.0,-1
1307,2,24.72,18.21,11.39,1690.1715087890625,873.9249267578125,26.0,26.0,-1,1812.3860473632808,972.196746826172,50.0,50.0,-1
1307,1,28.66,26.71,13.9,1811.2592163085935,1167.3334350585938,26.0,26.0,-1,2165.0990600585938,1263.2557067871094,50.0,50.0,-1
1308,2,24.67,18.15,11.38,1688.085205078125,871.3890075683594,26.0,26.0,-1,1808.9864501953125,970.915985107422,50.0,50.0,-1
1308,1,28.53,26.52,13.84,1808.4788208007808,1161.4876098632812,26.0,26.0,-1,2150.3082275390625,1255.4964599609375,50.0,50.0,-1
1309,2,24.62,18.08,11.39,1686.1944580078125,868.80419921875,26.0,26.0,-1,1805.572265625,970.3353576660156,50.0,50.0,-1
1309,1,28.43,26.34,13.8,1805.2174072265625,1155.3519287109375,26.0,26.0,-1,2140.777587890625,1249.2100524902344,50.0,50.0,-1
1310,2,24.56,18.02,11.37,1684.259765625,866.6020202636719,26.0,26.0,-1,1802.2904663085935,968.6521301269532,50.0,50.0,-1
1310,1,28.35,26.22,13.75,1802.3372192382808,1151.248046875,26.0,26.0,-1,2134.1739501953125,1243.2816162109375,50.0,50.0,-1
1311,2,24.5,17.95,11.37,1682.2711791992188,864.0957336425781,26.0,26.0,-1,1798.2562866210935,967.4664306640624,50.0,50.0,-1
1311,1,28.26,26.13,13.72,1800.1599731445312,1148.3729248046875,26.0,26.0,-1,2125.8272705078125,1239.7375183105469,50.0,50.0,-1
1312,2,24.47,17.88,11.39,1680.5868530273438,861.7322692871094,26.0,26.0,-1,1796.275634765625,967.208740234375,50.0,50.0,-1
1312,1,28.2,26.01,13.72,1798.8967895507808,1144.3214721679688,26.0,26.0,-1,2118.637023925781,1237.0428161621094,50.0,50.0,-1
1313,2,24.41,17.82,11.38,1678.85498046875,859.5469970703125,26.0,26.0,-1,1792.611389160156,965.83544921875,50.0,50.0,-1
1313,1,28.17,25.91,13.72,1797.5543823242188,1141.0690307617188,26.0,26.0,-1,2114.773498535156,1234.674285888672,50.0,50.0,-1
1314,2,24.36,17.76,11.37,1677.2200317382812,857.2501831054688,26.0,26.0,-1,1788.70703125,964.7616271972656,50.0,50.0,-1
1314,1,28.14,25.82,13.72,1797.156311035156,1137.9143676757812,26.0,26.0,-1,2110.4653930664062,1232.8956298828125,50.0,50.0,-1
1315,2,24.31,17.71,11.39,1675.6821899414062,855.361328125,26.0,26.0,-1,1785.45947265625,964.7047729492188,50.0,50.0,-1
1315,1,28.12,25.75,13.7,1796.516357421875,1135.4617919921875,26.0,26.0,-1,2107.3757934570312,1230.0565795898438,50.0,50.0,-1
1316,2,24.27,17.65,11.39,1674.2232666015625,853.1734313964844,26.0,26.0,-1,1782.2744140625,964.0890808105468,50.0,50.0,-1
1316,1,28.12,25.65,13.7,1796.5285034179688,1132.1175537109375,26.0,26.0,-1,2105.1570434570312,1227.859344482422,50.0,50.0,-1
1317,2,24.21,17.62,11.39,1672.055419921875,852.060546875,26.0,26.0,-1,1779.5244140625,963.5824279785156,50.0,50.0,-1
1317,1,28.12,25.56,13.68,1796.8816528320312,1128.9545288085938,26.0,26.0,-1,2102.95751953125,1224.9928283691406,50.0,50.0,-1
1318,2,24.06,17.75,11.38,1665.1009521484375,856.4443969726562,26.0,26.0,-1,1774.995849609375,964.1838989257812,50.0,50.0,-1
1318,1,28.12,25.48,13.66,1797.3715209960935,1126.5198974609375,26.0,26.0,-1,2101.081298828125,1221.8679809570312,50.0,50.0,-1
1319,2,23.88,17.97,11.43,1657.955078125,864.1438598632812,26.0,26.0,-1,1768.619873046875,969.2618103027344,50.0,50.0,-1
1319,1,28.14,25.38,13.63,1798.5424194335935,1123.2103881835938,26.0,26.0,-1,2100.0300903320312,1218.3128662109375,50.0,50.0,-1
1320,2,23.77,18.24,11.5,1654.0818481445312,873.9440002441406,26.0,26.0,-1,1765.0018310546875,976.5943298339844,50.0,50.0,-1
1320,1,28.15,25.31,13.59,1799.4736328125,1121.13916015625,26.0,26.0,-1,2099.479858398437,1214.9172668457031,50.0,50.0,-1
1321,2,23.73,18.52,11.53,1651.7268676757812,883.9513854980469,26.0,26.0,-1,1767.0310668945312,981.7864074707032,50.0,49.999999999999886,-1
1321,1,28.18,25.22,13.57,1800.9739990234373,1118.1393432617188,26.0,26.0,-1,2098.879638671875,1212.1104431152344,50.0,50.0,-1
1322,2,23.74,18.72,11.58,1652.2553100585938,891.2008972167968,26.0,26.0,-1,1768.8571166992188,986.964385986328,50.0,50.000000000000114,-1
1322,1,28.2,25.13,13.54,1801.9557495117188,1115.2086181640625,26.0,26.0,-1,2098.7318725585938,1208.5523681640625,50.0,50.0,-1
1323,2,23.74,18.87,11.62,1651.9015197753906,896.603271484375,26.0,26.0,-1,1770.189208984375,991.217529296875,50.0,50.0,-1
1323,1,28.22,25.05,13.5,1802.896423339844,1112.6504516601562,26.0,26.0,-1,2099.034240722656,1204.7741394042969,50.0,50.0,-1
1324,2,23.73,19.0,11.63,1651.5061340332031,901.2790832519532,26.0,26.0,-1,1771.1563720703125,993.5331420898438,50.0,50.0,-1
1324,1,28.24,24.99,13.48,1803.670959472656,1110.5888671875,26.0,26.0,-1,2098.859313964844,1202.255828857422,50.0,50.0,-1
1325,2,23.71,19.11,11.65,1650.55810546875,905.1656494140624,26.0,26.0,-1,1771.126953125,996.0556030273438,50.0,50.0,-1
1325,1,28.25,24.91,13.44,1804.548889160156,1108.060791015625,26.0,26.0,-1,2098.1619873046875,1198.7123107910156,50.0,50.0,-1
1326,2,23.68,19.21,11.68,1649.582275390625,908.47314453125,26.0,26.0,-1,1770.372802734375,998.9302368164062,50.0,50.0,-1
1326,1,28.26,24.86,13.41,1804.7454833984373,1106.29638671875,26.0,26.0,-1,2098.4049072265625,1195.706573486328,50.0,50.0,-1
1327,2,23.64,19.32,11.69,1647.4259033203125,912.4329833984376,26.0,26.0,-1,1769.42333984375,1001.2570495605469,50.0,50.0,-1
1327,1,28.27,24.79,13.39,1805.5692138671875,1104.1900634765625,26.0,26.0,-1,2097.124938964844,1193.1723022460938,50.0,50.0,-1
1328,2,23.59,19.42,11.7,1645.8593139648438,915.9507751464844,26.0,26.0,-1,1767.6100463867188,1003.0551452636721,50.0,50.0,-1
1328,1,28.27,24.74,13.37,1805.533203125,1102.3103637695312,26.0,26.0,-1,2096.6788940429688,1191.2965698242188,50.0,50.0,-1
1329,2,23.55,19.51,11.72,1644.1423034667969,919.1262817382812,26.0,26.0,-1,1766.7990112304688,1005.0912475585938,50.0,50.0,-1
1329,1,28.28,24.66,13.36,1805.814392089844,1099.5970458984375,26.0,26.0,-1,2095.7020263671875,1188.7564392089844,50.0,50.0,-1
1330,2,23.5,19.59,11.73,1642.451690673828,922.0035400390624,26.0,26.0,-1,1765.0286865234375,1006.7166442871094,50.0,50.0,-1
1330,1,28.32,24.55,13.37,1807.36083984375,1095.8110961914062,26.0,26.0,-1,2095.3009033203125,1187.16845703125,50.0,50.0,-1
1331,2,23.46,19.68,11.73,1640.754150390625,925.153350830078,26.0,26.0,-1,1763.57568359375,1008.2921142578125,50.0,50.0,-1
1331,1,28.33,24.49,13.36,1807.9749145507808,1093.6028442382812,26.0,26.0,-1,2094.2843017578125,1185.5390014648438,50.0,50.0,-1
1332,2,23.41,19.77,11.73,1638.9952087402344,928.350616455078,26.0,26.0,-1,1762.065185546875,1009.47900390625,50.0,50.0,-1
1332,1,28.33,24.43,13.35,1807.9368896484373,1091.7149658203125,26.0,26.0,-1,2094.0311279296875,1183.7164306640625,50.0,50.0,-1
1333,2,23.36,19.86,11.73,1637.4192504882812,931.6648864746094,26.0,26.0,-1,1760.6629028320312,1010.888427734375,50.0,50.0,-1
